"model","strain","parameter","value","parameter_label"
"Mechanistic","non-SGTF","r",0.265571811078483,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.737762737481074,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.85652,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.04990732671202,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.95175585343378,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.515002254838913,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.64191630304741,"lambda[I]"
"Mechanistic","non-SGTF","r",0.169938274337183,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.762271871639755,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.1934,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.35836938666155,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.91870013265959,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.49221582006683,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.47741777612632,"lambda[I]"
"Mechanistic","non-SGTF","r",0.262732204341553,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",1.07705256084885,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.08392,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.779518388999418,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.18689747403134,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.13221965219571,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.67164576911882,"lambda[I]"
"Mechanistic","non-SGTF","r",0.138811275308175,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.865098418422,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.73403,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.84297160906447,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.13678948385461,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.52680437725892,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.07385611780482,"lambda[I]"
"Mechanistic","non-SGTF","r",0.131660320848228,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.752038319160556,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.94135,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.17921622301109,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.43648793247816,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.352684990021146,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.27290102466452,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0763757531750413,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.828136734455015,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.10723,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.62467533179273,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.11409959608218,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.665982423454141,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",5.83894424189535,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0625580721022387,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.84911385231071,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.5197,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.05824883548234,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.9098929691356,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.792368276233642,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.87780782341213,"lambda[I]"
"Mechanistic","non-SGTF","r",0.295673344474467,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.897440011866051,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.94291,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.759168897493442,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.0798082917665,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.98366754479348,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.72161074067703,"lambda[I]"
"Mechanistic","non-SGTF","r",0.206494810014208,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.896692755611606,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.41044,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.611591929946736,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.21697024849516,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.568811035107522,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.74630492174351,"lambda[I]"
"Mechanistic","non-SGTF","r",0.214599881709409,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.81308306799354,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.70016,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.781605610543123,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.86433650587442,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.742492878200827,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.67841791300441,"lambda[I]"
"Mechanistic","non-SGTF","r",0.122431939416297,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",1.06158056861337,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.4583,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.702552603605797,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.59153612157538,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.79846910769226,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",6.22746906089658,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0614396430434057,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.688812622973966,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.07141,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.93833818440136,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.25327808608838,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.713450657519785,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.18138500835274,"lambda[I]"
"Mechanistic","non-SGTF","r",0.468713299107538,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.921743955061543,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.60078,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.637227846851409,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.06356228901101,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.600893238496272,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.30253801655213,"lambda[I]"
"Mechanistic","non-SGTF","r",0.270817531602714,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",1.0477853015731,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.85879,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.714382318404355,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.37134175614315,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.439175137058937,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.9363346561343,"lambda[I]"
"Mechanistic","non-SGTF","r",0.158534982537801,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.927274723236974,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.85331,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.903416131039075,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.33568667402172,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.01093970571924,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.11212530214451,"lambda[I]"
"Mechanistic","non-SGTF","r",0.223791603876244,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.680446553513019,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.0504,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.21043040140306,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.24028082360361,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.16939088250506,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.47682666535022,"lambda[I]"
"Mechanistic","non-SGTF","r",0.222648719145976,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.702273745579146,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.01276,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.14787453287059,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.65713480254984,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.577106184966899,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.56683982255064,"lambda[I]"
"Mechanistic","non-SGTF","r",0.185175732383903,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.861816420721622,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.92644,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.887883267632311,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.81373872257203,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.860202889100529,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.00828455194675,"lambda[I]"
"Mechanistic","non-SGTF","r",0.215822277354702,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.746007966411204,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.0686,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.41352558719443,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.90485245903342,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.548376600980824,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.71123461497085,"lambda[I]"
"Mechanistic","non-SGTF","r",0.164423477397797,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.785200641178745,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.08142,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.07043220840116,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.16834885764667,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.865950960172027,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.87226236577709,"lambda[I]"
"Mechanistic","non-SGTF","r",0.245703439690171,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.699873272229874,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.99396,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.25975719498369,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.34561321617577,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.965337980598812,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.77416555200968,"lambda[I]"
"Mechanistic","non-SGTF","r",0.200083599954334,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.810860702331194,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.02707,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.05314507848439,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.4939748023696,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.895768741791544,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.94275611368994,"lambda[I]"
"Mechanistic","non-SGTF","r",0.281241935402236,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.695800707117056,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.74503,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.903464013362891,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.39298477970764,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.656429485996782,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.44292017718628,"lambda[I]"
"Mechanistic","non-SGTF","r",0.147043032051166,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.813305069972994,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.22986,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.24496323579657,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.80060399441324,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.410476335393941,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.24537153065836,"lambda[I]"
"Mechanistic","non-SGTF","r",0.240270477652054,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.727007852695555,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.37236,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.17698088112046,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.38675599226464,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.436105976413534,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",1.67745371864209,"lambda[I]"
"Mechanistic","non-SGTF","r",0.233792806071626,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.752628901014147,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.41375,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.18096622263585,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.3197174714931,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.558508187934124,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",5.10566138733701,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0728298048706524,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",1.10413563709967,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.21118,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.797518697066871,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.21057829292106,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.594023736488226,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",8.86428250013793,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0625655795213271,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.700098667710257,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.00283,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.961885844614046,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.23494355585563,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.53464088524659,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",9.65330168155896,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0611411593794314,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.815844912738361,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",1.96852,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.852637323084362,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.17790531449752,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.2306137147144,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",1.92861282312246,"lambda[I]"
"Mechanistic","non-SGTF","r",0.431798601359503,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.797701349761435,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.25795,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.30429674134865,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.32598560512542,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.38037058089504,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.01533218030765,"lambda[I]"
"Mechanistic","non-SGTF","r",0.186990026083848,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.761936545793329,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.976,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.04964047418796,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.88056204459957,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.940080564947311,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.91867574083731,"lambda[I]"
"Mechanistic","non-SGTF","r",0.24560763403201,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.661461168064862,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.48279,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.891441913249215,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.88308522987494,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.219412885990738,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.57205451058018,"lambda[I]"
"Mechanistic","non-SGTF","r",0.174031319297899,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.829809601740531,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.8144,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.12822996276823,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.96026126856357,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.316478490567364,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",1.87584082705741,"lambda[I]"
"Mechanistic","non-SGTF","r",0.261170977481158,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.779537097665257,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.71535,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.01978069573694,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.11154964489915,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.61779482045704,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.86653980556352,"lambda[I]"
"Mechanistic","non-SGTF","r",0.256981803524554,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.78359106145663,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.95955,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.757386945198349,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.60319157023994,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.421251599622219,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.16626611252414,"lambda[I]"
"Mechanistic","non-SGTF","r",0.1591990456899,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.809050452369366,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.73276,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.12789718401649,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.17807243405247,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.678341113707678,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",5.39768414745288,"lambda[I]"
"Mechanistic","non-SGTF","r",0.178822783475661,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.643343167241839,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.86086,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.17942142448591,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.15299599381623,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.07799140569348,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.35175842912736,"lambda[I]"
"Mechanistic","non-SGTF","r",0.164209865754831,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.98602329391334,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.8,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.671042369626653,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.50843475755736,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.612823078823145,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.13215103454292,"lambda[I]"
"Mechanistic","non-SGTF","r",0.140273667021418,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.669253745522767,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.19152,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.0818335087159,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.26499069828551,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.615204835977448,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.55214453538136,"lambda[I]"
"Mechanistic","non-SGTF","r",0.328811710683618,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",1.00355834593448,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.78115,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.742261256557684,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.06636711454396,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.88314136052201,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.33779363372946,"lambda[I]"
"Mechanistic","non-SGTF","r",0.21166297708584,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",1.01356437256103,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.0901,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.698556650846326,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.62578203923291,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.14477716231483,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.50209154473882,"lambda[I]"
"Mechanistic","non-SGTF","r",0.407432501708572,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.749041417448311,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.9543,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.848629995327234,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.11237203706461,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.480352533433292,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.31583673322201,"lambda[I]"
"Mechanistic","non-SGTF","r",0.23144106886512,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.98588811938617,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.64551,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.742994230080837,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.86893780354553,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.749399544831477,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.84894856029995,"lambda[I]"
"Mechanistic","non-SGTF","r",0.240198407319848,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",1.02132131924528,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.68918,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.605041033066969,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.64953586779235,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.851418071657486,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.02245676795985,"lambda[I]"
"Mechanistic","non-SGTF","r",0.279201928746484,"replication~rate~italic(r)"
