n_pairs,rep_id,true_mean_gen,true_sd_gen,mean_gen_median,mean_gen_q05,mean_gen_q95,mean_gen_error,mean_gen_abs_error,mean_gen_ci_width,mean_gen_covered,sd_gen_median,sd_gen_q05,sd_gen_q95,sd_gen_error,sd_gen_abs_error,sd_gen_ci_width,sd_gen_covered,max_rhat,min_ess_bulk,min_ess_tail,n_divergent
30,81,5.060354079778466,2.427456447399629,5.257795,4.3433035,6.3718259999999995,0.19744092022153392,0.19744092022153392,2.0285224999999993,TRUE,2.476675,1.8812395,3.5014644999999995,0.049218552600371,0.049218552600371,1.6202249999999996,TRUE,1.015546866711801,557.4647970403026,306.67619308292115,0
30,82,5.060354079778466,2.427456447399629,5.85157,4.907916500000001,7.1878684999999995,0.7912159202215339,0.7912159202215339,2.279951999999999,TRUE,3.08722,2.2214284999999996,4.494848999999999,0.6597635526003707,0.6597635526003707,2.2734205,TRUE,1.0154451992081943,324.6059217088374,298.3085708034783,0
30,83,5.060354079778466,2.427456447399629,5.38924,4.417264,6.644806,0.3288859202215342,0.3288859202215342,2.2275419999999997,TRUE,2.6877649999999997,2.034271,3.8001479999999996,0.26030855260037056,0.26030855260037056,1.7658769999999997,TRUE,1.017280530296715,385.39779965780934,249.69420001035908,0
30,84,5.060354079778466,2.427456447399629,4.55462,3.6529689999999997,5.622045,-0.505734079778466,0.505734079778466,1.9690760000000003,TRUE,2.361225,1.83745,3.248491999999999,-0.06623144739962905,0.06623144739962905,1.4110419999999988,TRUE,1.0075660730294902,523.5354498720706,421.5896143891767,0
30,85,5.060354079778466,2.427456447399629,6.235035,5.111707999999999,7.550838000000001,1.174680920221534,1.174680920221534,2.4391300000000014,FALSE,3.192315,2.2758125,4.513082499999999,0.7648585526003706,0.7648585526003706,2.2372699999999996,TRUE,1.0128190711237395,496.06714721401875,506.8538579269691,0
30,86,5.060354079778466,2.427456447399629,6.393535,5.405990999999999,7.6094064999999995,1.3331809202215341,1.3331809202215341,2.2034155,FALSE,2.90293,2.180652,4.2033130000000005,0.47547355260037083,0.47547355260037083,2.0226610000000007,TRUE,1.011735527364559,620.613388990531,408.02307505005456,0
30,87,5.060354079778466,2.427456447399629,5.773835,4.6141395,7.205247999999999,0.7134809202215342,0.7134809202215342,2.591108499999999,TRUE,3.1426499999999997,2.424372,4.289855,0.7151935526003705,0.7151935526003705,1.8654830000000002,TRUE,1.0053530670238586,555.325216092065,433.85896946780326,0
30,88,5.060354079778466,2.427456447399629,4.98205,4.1440555,5.8381845,-0.07830407977846576,0.07830407977846576,1.6941289999999993,TRUE,2.2064000000000004,1.712188,2.979002,-0.22105644739962882,0.22105644739962882,1.2668139999999999,TRUE,1.0121098166454856,574.0336981939996,384.95723078350767,0
30,89,5.060354079778466,2.427456447399629,4.6459399999999995,3.8596034999999995,5.567823,-0.41441407977846634,0.41441407977846634,1.7082195000000002,TRUE,2.19137,1.705864,3.0064229999999994,-0.23608644739962914,0.23608644739962914,1.3005589999999994,TRUE,1.0111823128913877,475.5738249411996,276.6562580562916,0
30,90,5.060354079778466,2.427456447399629,5.0619700000000005,4.2530685,6.0802785,0.0016159202215346724,0.0016159202215346724,1.82721,TRUE,2.292005,1.7988979999999999,3.114682,-0.1354514473996291,0.1354514473996291,1.3157840000000003,TRUE,1.0070770015154025,541.442682490453,400.29220309640755,0
30,91,5.060354079778466,2.427456447399629,5.59269,4.601627,6.852015499999999,0.5323359202215343,0.5323359202215343,2.2503884999999997,TRUE,2.901155,2.160113,4.0095325,0.47369855260037097,0.47369855260037097,1.8494194999999998,TRUE,1.0088022014243787,323.2003165965213,187.4416633576036,0
30,92,5.060354079778466,2.427456447399629,5.350135,4.2366095,6.7449565,0.289780920221534,0.289780920221534,2.5083469999999997,TRUE,3.195115,2.4029645,4.3121385,0.7676585526003707,0.7676585526003707,1.9091739999999997,TRUE,1.011079287312415,474.19725699618823,291.41124808302,0
30,93,5.060354079778466,2.427456447399629,4.751645,3.8405004999999997,5.767166,-0.30870907977846596,0.30870907977846596,1.9266655,TRUE,2.42741,1.8940785,3.2616034999999997,-4.6447399629112596e-5,4.6447399629112596e-5,1.3675249999999997,TRUE,1.0069310711980837,602.3576842355586,342.7742721002461,0
30,94,5.060354079778466,2.427456447399629,4.996575,4.219893,5.964334,-0.06377907977846586,0.06377907977846586,1.7444410000000001,TRUE,2.30241,1.7573945,3.1576354999999996,-0.1250464473996291,0.1250464473996291,1.4002409999999996,TRUE,1.0069478263880314,556.6370825332011,353.73960917927144,0
30,95,5.060354079778466,2.427456447399629,4.15316,3.3973649999999997,4.979064999999999,-0.9071940797784661,0.9071940797784661,1.5816999999999997,FALSE,1.973125,1.541745,2.6678029999999997,-0.45433144739962916,0.45433144739962916,1.1260579999999998,TRUE,1.0335773382874953,403.6147543960948,197.79174636579134,0
30,96,5.060354079778466,2.427456447399629,5.573079999999999,4.5860175000000005,6.778987999999999,0.5127259202215333,0.5127259202215333,2.1929704999999986,TRUE,2.7606349999999997,2.1445135000000004,3.9352949999999995,0.33317855260037055,0.33317855260037055,1.7907814999999991,TRUE,1.0165502225035026,459.8595173825729,315.8298950400282,0
30,97,5.060354079778466,2.427456447399629,4.514765,3.659598,5.5767955,-0.5455890797784662,0.5455890797784662,1.9171975000000003,TRUE,2.32421,1.7961095,3.1683749999999997,-0.1032464473996293,0.1032464473996293,1.3722654999999997,TRUE,1.0134458680360776,434.4373605279599,202.68780593233132,0
30,98,5.060354079778466,2.427456447399629,6.16478,5.1618355000000005,7.4171,1.1044259202215345,1.1044259202215345,2.255264499999999,FALSE,2.72085,1.9546705000000002,3.901233,0.2933935526003708,0.2933935526003708,1.9465624999999998,TRUE,1.0140231038539937,519.0872009451782,337.9713848296273,0
30,99,5.060354079778466,2.427456447399629,5.0514600000000005,4.2355045,6.070619999999999,-0.008894079778465347,0.008894079778465347,1.8351154999999988,TRUE,2.4691099999999997,1.8751980000000001,3.4635,0.041653552600370514,0.041653552600370514,1.5883019999999997,TRUE,1.0116587261862016,351.49921015458864,292.0438205760533,0
30,100,5.060354079778466,2.427456447399629,5.180805,4.36384,6.274733,0.12045092022153447,0.12045092022153447,1.9108930000000006,TRUE,2.2827849999999996,1.7847905,3.1119164999999995,-0.14467144739962956,0.14467144739962956,1.3271259999999996,TRUE,1.0131603743778812,596.4491613220274,436.1657036989712,0
50,1,5.060354079778466,2.427456447399629,5.00317,4.270939499999999,5.8561565,-0.05718407977846596,0.05718407977846596,1.585217000000001,TRUE,2.633215,2.131781,3.4071439999999993,0.20575855260037068,0.20575855260037068,1.2753629999999991,TRUE,1.0145286682663397,429.5029926461121,290.8204332797739,0
50,2,5.060354079778466,2.427456447399629,5.335885,4.564206,6.223834499999999,0.27553092022153436,0.27553092022153436,1.6596284999999984,TRUE,2.35101,1.8765954999999999,3.167353999999999,-0.07644644739962914,0.07644644739962914,1.2907584999999993,TRUE,1.0159667246017536,496.7159330719178,406.51569165873093,0
50,3,5.060354079778466,2.427456447399629,5.44532,4.6692385,6.353668,0.38496592022153386,0.38496592022153386,1.6844295000000002,TRUE,2.67584,2.1426629999999998,3.565839,0.24838355260037082,0.24838355260037082,1.4231760000000002,TRUE,1.0064177324852983,479.473473584656,396.9705282945545,0
50,4,5.060354079778466,2.427456447399629,4.75503,4.0815965,5.5399020000000005,-0.3053240797784662,0.3053240797784662,1.4583055000000007,TRUE,2.062935,1.6312075,2.7476825000000002,-0.3645214473996292,0.3645214473996292,1.1164750000000003,TRUE,1.0218075362068453,589.8098163476532,335.72849103748877,0
50,5,5.060354079778466,2.427456447399629,5.6839200000000005,4.8264175,6.579223,0.6235659202215347,0.6235659202215347,1.7528055,TRUE,2.72766,2.2424055000000003,3.5566085000000003,0.300203552600371,0.300203552600371,1.314203,TRUE,1.0070189988482945,485.91682408114536,370.6405023726165,0
50,6,5.060354079778466,2.427456447399629,5.430025,4.690285,6.339336499999999,0.3696709202215338,0.3696709202215338,1.6490514999999988,TRUE,2.74782,2.1703155,3.6052844999999993,0.32036355260037075,0.32036355260037075,1.4349689999999993,TRUE,1.0104680390745502,396.3825692851959,398.7120458718491,0
50,7,5.060354079778466,2.427456447399629,4.3348700000000004,3.6919744999999997,5.042864499999999,-0.7254840797784654,0.7254840797784654,1.3508899999999997,FALSE,2.03064,1.58967,2.7556555,-0.3968164473996292,0.3968164473996292,1.1659855000000001,TRUE,1.012386149197698,583.6332592466584,392.66274311451286,0
50,8,5.060354079778466,2.427456447399629,4.473425000000001,3.807111,5.210074499999999,-0.5869290797784652,0.5869290797784652,1.4029634999999994,TRUE,2.17934,1.7107450000000002,2.9265744999999996,-0.24811644739962935,0.24811644739962935,1.2158294999999995,TRUE,1.0131618623603365,644.8423546809208,271.0510169505593,0
50,9,5.060354079778466,2.427456447399629,5.3347750000000005,4.613671999999999,6.2011885,0.27442092022153464,0.27442092022153464,1.5875165000000004,TRUE,2.39187,1.89217,3.255312,-0.03558644739962924,0.03558644739962924,1.363142,TRUE,1.0086204817158444,350.27470032911816,311.96080394885735,0
50,10,5.060354079778466,2.427456447399629,6.13347,5.3856815,6.929884,1.0731159202215341,1.0731159202215341,1.5442025000000008,FALSE,2.559145,1.9168530000000001,3.406163,0.13168855260037082,0.13168855260037082,1.4893099999999997,TRUE,1.013717970492295,286.03491771346467,270.80362838167423,0
50,11,5.060354079778466,2.427456447399629,5.00573,4.252877,5.858822,-0.05462407977846606,0.05462407977846606,1.6059450000000002,TRUE,2.539035,2.0626154999999997,3.3012,0.11157855260037097,0.11157855260037097,1.2385845000000004,TRUE,1.0088452047682885,372.28677173023965,169.49653660607717,0
50,12,5.060354079778466,2.427456447399629,5.0464400000000005,4.299686,5.8574515,-0.013914079778465371,0.013914079778465371,1.5577654999999995,TRUE,2.42884,1.917669,3.2579845,0.0013835526003709298,0.0013835526003709298,1.3403155,TRUE,1.020470111454821,384.7430523698324,177.32277819020373,0
50,13,5.060354079778466,2.427456447399629,4.946210000000001,4.238553,5.8006125,-0.11414407977846519,0.11414407977846519,1.5620595000000002,TRUE,2.62868,2.1212174999999998,3.4945984999999995,0.20122355260037095,0.20122355260037095,1.3733809999999997,TRUE,1.018235264323481,493.66689195494206,400.09585709918605,0
50,14,5.060354079778466,2.427456447399629,4.55952,3.788526,5.308301,-0.5008340797784658,0.5008340797784658,1.519775,TRUE,2.3626,1.866921,3.2296765,-0.06485644739962915,0.06485644739962915,1.3627555,TRUE,1.0095087745213456,459.1825484812869,341.2656691322874,0
50,15,5.060354079778466,2.427456447399629,4.820305,4.1307155,5.644400999999999,-0.24004907977846557,0.24004907977846557,1.5136854999999994,TRUE,2.45823,1.9990985,3.1652084999999994,0.030773552600370735,0.030773552600370735,1.1661099999999995,TRUE,1.009907070562543,525.9057920584354,385.73370050768966,0
50,16,5.060354079778466,2.427456447399629,5.714235,4.7621455,6.8881654999999995,0.6538809202215345,0.6538809202215345,2.1260199999999996,TRUE,2.981395,2.381179,4.027616999999999,0.5539385526003708,0.5539385526003708,1.6464379999999994,TRUE,1.0079660126121786,522.9083326890154,288.44417335346765,0
50,17,5.060354079778466,2.427456447399629,4.99519,4.233606,5.8534555,-0.06516407977846583,0.06516407977846583,1.6198495,TRUE,2.523755,2.051483,3.2362159999999993,0.09629855260037079,0.09629855260037079,1.1847329999999991,TRUE,1.0113312452216796,354.9858127937325,244.8139788636583,0
50,18,5.060354079778466,2.427456447399629,5.371725,4.690352,6.179954,0.3113709202215338,0.3113709202215338,1.4896020000000005,TRUE,2.224885,1.6776440000000001,3.0120419999999997,-0.20257144739962918,0.20257144739962918,1.3343979999999995,TRUE,1.0107840728954682,308.3019080045992,190.22012736906495,0
50,19,5.060354079778466,2.427456447399629,4.550895,3.7542004999999996,5.496615999999999,-0.5094590797784662,0.5094590797784662,1.742415499999999,TRUE,2.88426,2.3484975,3.674757,0.45680355260037064,0.45680355260037064,1.3262595,TRUE,1.0200096477210778,390.41827479652073,231.3409578795113,0
50,20,5.060354079778466,2.427456447399629,4.873635,4.118501500000001,5.7542205,-0.1867190797784657,0.1867190797784657,1.635718999999999,TRUE,2.707095,2.2211135,3.3969624999999994,0.2796385526003706,0.2796385526003706,1.1758489999999995,TRUE,1.0225075048102203,283.5775785596546,134.71604404280086,0
50,21,5.060354079778466,2.427456447399629,5.628545,4.7431244999999995,6.575766,0.5681909202215341,0.5681909202215341,1.8326415000000003,TRUE,2.685855,2.1514154999999997,3.5391809999999992,0.2583985526003709,0.2583985526003709,1.3877654999999995,TRUE,1.0141078572347608,429.12008266405434,179.50402121770964,0
50,22,5.060354079778466,2.427456447399629,5.21988,4.4199470000000005,6.087717,0.159525920221534,0.159525920221534,1.667769999999999,TRUE,2.5490199999999996,2.0376475,3.4266759999999996,0.12156355260037044,0.12156355260037044,1.3890284999999998,TRUE,1.015328493725642,538.5682746740874,389.7588819910689,0
50,23,5.060354079778466,2.427456447399629,5.05087,4.2783375,5.814647499999999,-0.009484079778466104,0.009484079778466104,1.5363099999999985,TRUE,2.4241900000000003,1.9780490000000002,3.2128239999999995,-0.003266447399628891,0.003266447399628891,1.2347749999999993,TRUE,1.0168536795855314,497.79921230221356,354.42380165818315,0
50,24,5.060354079778466,2.427456447399629,4.85174,4.130624,5.6912259999999995,-0.20861407977846547,0.20861407977846547,1.5606019999999994,TRUE,2.553645,1.9816755000000001,3.3816659999999987,0.12618855260037076,0.12618855260037076,1.3999904999999986,TRUE,1.0152471177121776,490.4901751078718,373.51999992734886,0
50,25,5.060354079778466,2.427456447399629,5.20411,4.2995495,6.311539999999999,0.14375592022153416,0.14375592022153416,2.0119904999999987,TRUE,3.18474,2.5578045000000005,4.125877,0.757283552600371,0.757283552600371,1.5680724999999995,FALSE,1.0110204001739698,566.053151684859,304.02372345567363,0
50,26,5.060354079778466,2.427456447399629,5.98583,5.110167000000001,7.0096454999999995,0.9254759202215341,0.9254759202215341,1.899478499999999,FALSE,3.063235,2.446276,4.067475999999999,0.635778552600371,0.635778552600371,1.621199999999999,FALSE,1.0093234442654828,290.72664635808627,116.54992983663831,0
50,27,5.060354079778466,2.427456447399629,5.70341,4.918893000000001,6.6040235,0.643055920221534,0.643055920221534,1.6851304999999996,TRUE,2.501775,1.9676515,3.3882689999999998,0.07431855260037068,0.07431855260037068,1.4206174999999996,TRUE,1.0096498167346497,514.4924308795914,425.12915926534885,0
50,28,5.060354079778466,2.427456447399629,4.690355,3.9917365,5.6233854999999995,-0.3699990797784656,0.3699990797784656,1.6316489999999995,TRUE,2.455295,1.9905179999999998,3.3036624999999997,0.027838552600370825,0.027838552600370825,1.3131445,TRUE,1.005616756043957,541.8667493687692,383.3726593621109,0
50,29,5.060354079778466,2.427456447399629,5.15788,4.417718,6.0760565,0.09752592022153372,0.09752592022153372,1.6583385000000002,TRUE,2.586715,2.001637,3.4757019999999996,0.1592585526003707,0.1592585526003707,1.4740649999999995,TRUE,1.0119483219336687,647.074728593113,315.69719007736006,0
50,30,5.060354079778466,2.427456447399629,4.92756,4.2557745,5.7385445,-0.13279407977846613,0.13279407977846613,1.4827699999999995,TRUE,2.18098,1.7654485,2.833211,-0.24647644739962926,0.24647644739962926,1.0677625,TRUE,1.0083127310864126,493.6982707524854,387.5947141012201,0
50,31,5.060354079778466,2.427456447399629,5.170885,4.3261375,6.1153895,0.11053092022153432,0.11053092022153432,1.7892520000000003,TRUE,2.929555,2.2294525000000003,3.8958374999999994,0.502098552600371,0.502098552600371,1.6663849999999991,TRUE,1.0055204981407895,495.76128023388765,333.7747720462029,0
50,32,5.060354079778466,2.427456447399629,4.589945,3.8906020000000003,5.339775,-0.4704090797784657,0.4704090797784657,1.449173,TRUE,2.417825,1.9673625,3.130547,-0.009631447399629067,0.009631447399629067,1.1631845,TRUE,1.0156414823688769,542.8035462378474,269.4089447724672,0
50,33,5.060354079778466,2.427456447399629,5.088620000000001,4.3220705,5.899887,0.028265920221534735,0.028265920221534735,1.5778165,TRUE,2.49406,1.9724585000000001,3.4543579999999987,0.06660355260037099,0.06660355260037099,1.4818994999999986,TRUE,1.0100530129238747,426.198934129433,312.212389257544,0
50,34,5.060354079778466,2.427456447399629,4.731949999999999,4.034192,5.4898085,-0.3284040797784664,0.3284040797784664,1.4556164999999996,TRUE,2.22386,1.788607,2.914604499999999,-0.203596447399629,0.203596447399629,1.1259974999999989,TRUE,1.0086973290105257,370.08730513934984,278.8859164943433,0
50,35,5.060354079778466,2.427456447399629,5.9803049999999995,5.168851,6.8052375,0.9199509202215337,0.9199509202215337,1.6363864999999995,FALSE,2.9306,2.1196745,3.9274204999999993,0.5031435526003709,0.5031435526003709,1.8077459999999994,TRUE,1.0238962600422765,474.4187721662095,387.85459328167155,0
50,36,5.060354079778466,2.427456447399629,5.742525,4.967204999999999,6.541861999999999,0.6821709202215338,0.6821709202215338,1.5746570000000002,TRUE,2.4510899999999998,1.8954155000000001,3.2823235,0.02363355260037059,0.02363355260037059,1.3869079999999998,TRUE,1.0223999667917132,516.480614715359,346.96886435417247,0
50,37,5.060354079778466,2.427456447399629,4.92408,4.1218035,5.775465,-0.13627407977846584,0.13627407977846584,1.6536614999999992,TRUE,2.5485100000000003,2.0710255,3.3687285,0.1210535526003711,0.1210535526003711,1.2977029999999998,TRUE,1.015234906192779,485.2415082035061,330.50342448381946,0
50,38,5.060354079778466,2.427456447399629,4.8654,4.159442,5.606987,-0.19495407977846568,0.19495407977846568,1.4475449999999999,TRUE,2.294625,1.7967380000000002,3.1198259999999998,-0.13283144739962927,0.13283144739962927,1.3230879999999996,TRUE,1.0137874033250378,516.9011519957526,309.18137714374774,0
50,39,5.060354079778466,2.427456447399629,4.864269999999999,4.2321635,5.576021,-0.19608407977846642,0.19608407977846642,1.3438574999999995,TRUE,2.06474,1.6720055,2.6341109999999994,-0.36271644739962916,0.36271644739962916,0.9621054999999994,TRUE,1.0086027155320678,424.9457890915163,436.28345841249393,0
50,40,5.060354079778466,2.427456447399629,4.891145,4.237205499999999,5.602615,-0.169209079778466,0.169209079778466,1.365409500000001,TRUE,2.075815,1.6385380000000003,2.7149485,-0.3516414473996292,0.3516414473996292,1.0764105,TRUE,1.0112603352872087,481.227403807811,418.68775294733024,0
50,41,5.060354079778466,2.427456447399629,5.231975,4.530739,5.9813585,0.1716209202215344,0.1716209202215344,1.4506195000000002,TRUE,2.0190099999999997,1.599324,2.5967564999999997,-0.40844644739962943,0.40844644739962943,0.9974324999999997,TRUE,1.0113535866776657,517.9145563536548,269.03694046207124,0
50,42,5.060354079778466,2.427456447399629,5.1432850000000006,4.4433665,5.9291599999999995,0.0829309202215347,0.0829309202215347,1.4857934999999998,TRUE,2.2323199999999996,1.829721,2.922867,-0.19513644739962954,0.19513644739962954,1.0931460000000002,TRUE,1.0075835019619452,596.1024550713311,435.1728304760576,0
50,43,5.060354079778466,2.427456447399629,5.639620000000001,4.882783,6.5555395,0.5792659202215349,0.5792659202215349,1.6727565000000002,TRUE,2.455835,1.8984885,3.3421480000000003,0.02837855260037081,0.02837855260037081,1.4436595000000003,TRUE,1.0116277745574955,547.3129619405955,348.7961604036455,0
50,44,5.060354079778466,2.427456447399629,4.563065,3.8325765,5.3897224999999995,-0.4972890797784659,0.4972890797784659,1.5571459999999995,TRUE,2.3788650000000002,1.8726079999999998,3.082659,-0.04859144739962895,0.04859144739962895,1.2100510000000002,TRUE,1.0092081522282517,400.7658188761498,301.1166461952822,0
50,45,5.060354079778466,2.427456447399629,4.890230000000001,4.116614,5.6942784999999985,-0.1701240797784651,0.1701240797784651,1.5776644999999982,TRUE,2.54854,2.0381025,3.4480474999999995,0.12108355260037085,0.12108355260037085,1.4099449999999996,TRUE,1.015340282422916,336.2795897149244,116.18073157731794,0
50,46,5.060354079778466,2.427456447399629,4.936785,4.181649999999999,5.807018999999999,-0.12356907977846543,0.12356907977846543,1.6253689999999992,TRUE,2.513385,2.0050615,3.3605819999999995,0.0859285526003708,0.0859285526003708,1.3555204999999995,TRUE,1.0082664604783147,502.73890847804034,426.83453674958423,0
50,47,5.060354079778466,2.427456447399629,4.43794,3.7925584999999997,5.095003,-0.6224140797784656,0.6224140797784656,1.3024445000000004,TRUE,2.13258,1.7592445,2.7387189999999997,-0.29487644739962926,0.29487644739962926,0.9794744999999996,TRUE,1.0066510114833018,539.5990709187305,385.52585234959463,0
50,48,5.060354079778466,2.427456447399629,4.4745349999999995,3.866733,5.210306999999999,-0.5858190797784664,0.5858190797784664,1.3435739999999994,TRUE,2.113015,1.7335075000000002,2.6860480000000004,-0.3144414473996293,0.3144414473996293,0.9525405000000002,TRUE,1.0121872087820325,535.242501422933,335.50161721478037,0
50,49,5.060354079778466,2.427456447399629,4.904545,4.157342,5.7114925,-0.15580907977846614,0.15580907977846614,1.5541505000000004,TRUE,2.352865,1.8814305,3.1468309999999993,-0.0745914473996292,0.0745914473996292,1.2654004999999993,TRUE,1.017178091616459,337.3064580264368,184.34908734228262,0
50,50,5.060354079778466,2.427456447399629,5.53968,4.696144,6.4938745,0.47932592022153386,0.47932592022153386,1.7977305000000001,TRUE,2.8295450000000004,2.300136,3.7605980000000003,0.40208855260037124,0.40208855260037124,1.4604620000000001,TRUE,1.0190384629003384,399.494983131037,187.06165698556615,0
50,51,5.060354079778466,2.427456447399629,4.719305,4.013852,5.521616,-0.34104907977846555,0.34104907977846555,1.5077639999999999,TRUE,2.4139749999999998,1.8862834999999998,3.1140179999999993,-0.01348144739962942,0.01348144739962942,1.2277344999999995,TRUE,1.014223408653076,399.4208892374304,163.27732479482117,0
50,52,5.060354079778466,2.427456447399629,5.08057,4.259279500000001,6.0233225,0.020215920221533956,0.020215920221533956,1.7640429999999991,TRUE,2.90704,2.3015175,3.7960054999999997,0.47958355260037067,0.47958355260037067,1.4944879999999996,TRUE,1.0120702980106326,494.7171581753836,362.15049325299316,0
50,53,5.060354079778466,2.427456447399629,4.884955,4.0781285,5.8012385,-0.17539907977846614,0.17539907977846614,1.7231100000000001,TRUE,2.7703949999999997,2.2607705,3.5610775,0.34293855260037054,0.34293855260037054,1.300307,TRUE,1.0098626561388335,496.474732012308,334.71143148539875,0
50,54,5.060354079778466,2.427456447399629,5.7569300000000005,4.930719,6.695234499999999,0.6965759202215347,0.6965759202215347,1.764515499999999,TRUE,2.70044,2.0693005,3.698797499999999,0.27298355260037077,0.27298355260037077,1.6294969999999989,TRUE,1.0092104838575038,560.4421338206067,406.96331282543696,0
50,55,5.060354079778466,2.427456447399629,4.898485,4.1925445,5.6502145,-0.16186907977846587,0.16186907977846587,1.4576699999999994,TRUE,2.363055,1.9118735,3.0878045,-0.06440144739962905,0.06440144739962905,1.1759309999999998,TRUE,1.009625807241735,470.8428274071222,214.55240125306378,0
50,56,5.060354079778466,2.427456447399629,4.713625,3.992251,5.5043725000000006,-0.34672907977846545,0.34672907977846545,1.5121215000000006,TRUE,2.5429899999999996,2.053407,3.3640309999999998,0.11553355260037046,0.11553355260037046,1.3106239999999998,TRUE,1.0067727872995829,455.7868824385926,401.01752981666147,0
50,57,5.060354079778466,2.427456447399629,5.114405,4.440727999999999,5.960703999999999,0.054050920221533794,0.054050920221533794,1.5199759999999998,TRUE,2.24715,1.8203894999999999,2.9636284999999996,-0.1803064473996292,0.1803064473996292,1.1432389999999997,TRUE,1.0116618489828244,512.4239400013736,373.2298186315245,0
50,58,5.060354079778466,2.427456447399629,5.212145,4.4759875000000005,6.0172025,0.15179092022153373,0.15179092022153373,1.5412149999999993,TRUE,2.3432399999999998,1.8678685,3.0628075,-0.08421644739962941,0.08421644739962941,1.194939,TRUE,1.0097096131694112,385.4234227106923,209.6207927811166,0
50,59,5.060354079778466,2.427456447399629,4.962524999999999,4.1787030000000005,5.8692315,-0.09782907977846644,0.09782907977846644,1.6905284999999992,TRUE,2.6126899999999997,2.0611285,3.5369235,0.18523355260037055,0.18523355260037055,1.4757949999999997,TRUE,1.012958090133106,495.6811159964869,419.68226912230074,0
50,60,5.060354079778466,2.427456447399629,4.51741,3.8400645,5.2822655,-0.5429440797784659,0.5429440797784659,1.4422010000000003,TRUE,2.236325,1.802686,2.9173375,-0.19113144739962928,0.19113144739962928,1.1146515,TRUE,1.0064605816389078,476.9051372368381,342.3754201449213,0
50,61,5.060354079778466,2.427456447399629,4.40915,3.7375575000000003,5.2621925,-0.6512040797784655,0.6512040797784655,1.524635,TRUE,2.50714,1.9746839999999999,3.272382,0.07968355260037097,0.07968355260037097,1.297698,TRUE,1.0078219700680835,510.97917072202625,344.20209272660577,0
50,62,5.060354079778466,2.427456447399629,4.420365,3.796376,5.10319,-0.6399890797784655,0.6399890797784655,1.3068139999999997,TRUE,1.92551,1.535095,2.5570015,-0.5019464473996291,0.5019464473996291,1.0219065,TRUE,1.016747001209317,405.55189229763135,290.59252311965054,0
50,63,5.060354079778466,2.427456447399629,5.127929999999999,4.3638725,6.002173,0.06757592022153336,0.06757592022153336,1.6383004999999997,TRUE,2.463905,2.0089894999999998,3.2526029999999992,0.03644855260037083,0.03644855260037083,1.2436134999999995,TRUE,1.015544139501543,630.6864885691602,439.40281707059256,0
50,64,5.060354079778466,2.427456447399629,4.86306,4.2306859999999995,5.6360515,-0.19729407977846591,0.19729407977846591,1.4053655000000003,TRUE,2.285275,1.825288,3.0056884999999998,-0.14218144739962923,0.14218144739962923,1.1804004999999997,TRUE,1.0160290037532151,382.6143116778856,190.79682592727633,0
50,65,5.060354079778466,2.427456447399629,5.489295,4.763242,6.2786345,0.4289409202215344,0.4289409202215344,1.5153925,TRUE,2.2898899999999998,1.772544,3.1184424999999996,-0.13756644739962942,0.13756644739962942,1.3458984999999997,TRUE,1.006923929536085,495.1768312417858,353.7090055961185,0
50,66,5.060354079778466,2.427456447399629,5.653585,4.878229,6.4646989999999995,0.5932309202215338,0.5932309202215338,1.5864699999999994,TRUE,2.47199,1.9589354999999997,3.327832,0.04453355260037073,0.04453355260037073,1.3688965000000002,TRUE,1.0091908096242406,480.874582297641,279.6434726528579,0
50,67,5.060354079778466,2.427456447399629,5.34854,4.495024,6.267886,0.288185920221534,0.288185920221534,1.772862,TRUE,2.969485,2.2828705,3.900320499999999,0.542028552600371,0.542028552600371,1.617449999999999,TRUE,1.0315035201590028,250.0209108848432,125.1506848390999,0
50,68,5.060354079778466,2.427456447399629,4.979185,4.351943499999999,5.7146275,-0.08116907977846566,0.08116907977846566,1.3626840000000007,TRUE,2.050865,1.6394980000000001,2.6546234999999996,-0.37659144739962924,0.37659144739962924,1.0151254999999995,TRUE,1.0111475770166438,364.4294158978935,155.58318286466928,0
50,69,5.060354079778466,2.427456447399629,4.834795,4.147309,5.639266499999999,-0.22555907977846612,0.22555907977846612,1.491957499999999,TRUE,2.442355,1.9187365,3.2019949999999993,0.014898552600370873,0.014898552600370873,1.2832584999999992,TRUE,1.0128897069246148,422.15806200738115,283.82384487998576,0
50,70,5.060354079778466,2.427456447399629,5.10931,4.332191000000001,5.9684755,0.048955920221533944,0.048955920221533944,1.6362844999999995,TRUE,2.5476900000000002,2.073271,3.3719114999999995,0.12023355260037105,0.12023355260037105,1.2986404999999994,TRUE,1.0150296572462671,233.2035246746624,101.91724238803572,0
50,71,5.060354079778466,2.427456447399629,5.048795,4.2810875,5.944817999999999,-0.011559079778465708,0.011559079778465708,1.663730499999999,TRUE,2.665025,2.117165,3.5932695000000003,0.2375685526003708,0.2375685526003708,1.4761045000000004,TRUE,1.0170179862075546,572.7496931400588,368.2122521957002,0
50,72,5.060354079778466,2.427456447399629,4.61263,3.9916205,5.416358499999999,-0.4477240797784656,0.4477240797784656,1.4247379999999996,TRUE,2.1250549999999997,1.6977075,2.7833349999999997,-0.3024014473996295,0.3024014473996295,1.0856274999999997,TRUE,1.0121489405467756,373.26333785712893,316.35820582429744,0
