prior_scenario,accuracy,strength,job_id,rep_id,n_pairs,true_mean_gen,true_sd_gen,mean_gen_median,mean_gen_q05,mean_gen_q95,mean_gen_error,mean_gen_abs_error,mean_gen_ci_width,mean_gen_covered,sd_gen_median,sd_gen_q05,sd_gen_q95,sd_gen_error,sd_gen_abs_error,sd_gen_ci_width,sd_gen_covered,expected_train_lpd,expected_test_lpd,test_lpd_per_pair,kl_true_to_postmean,tv_true_to_postmean,rmse_p_si,waic,looic,max_pareto_k,max_rhat,min_ess_bulk,min_ess_tail,n_divergent,max_treedepth_hit
mildly_wrong_weak,mildly_wrong,weak,54,6,200,5.060354079778466,2.427456447399629,4.69501,4.275834,5.161128499999999,-0.36534407977846595,0.36534407977846595,0.8852944999999997,TRUE,2.5050800000000004,2.190165,2.9928799999999995,0.07762355260037124,0.07762355260037124,0.8027149999999996,TRUE,-701.7350657833333,-17106.66446836317,-3.421332893672634,0.012030182276978824,0.05816573976382235,0.002794261719468757,1413.615513840146,1413.675442089701,Inf,1.0123419562819,287.3654723566753,213.52488777023308,0,0
mildly_wrong_moderate,mildly_wrong,moderate,55,6,200,5.060354079778466,2.427456447399629,4.674945,4.2940585,5.1140954999999995,-0.3854090797784657,0.3854090797784657,0.8200369999999992,TRUE,2.4346449999999997,2.1859585,2.7722679999999995,0.007188552600370546,0.007188552600370546,0.5863094999999996,TRUE,-701.5340710333334,-17096.5168387318,-3.4193033677463602,0.011166554620256744,0.05546544781286769,0.002632261044018596,1410.8847987591946,1410.9313611466252,Inf,1.0102139493235105,777.4918723548741,612.1432475725599,0,0
mildly_wrong_strong,mildly_wrong,strong,56,6,200,5.060354079778466,2.427456447399629,4.6694949999999995,4.315632999999999,5.1029155,-0.39085907977846635,0.39085907977846635,0.7872825000000008,TRUE,2.4353350000000002,2.2314635,2.6884025,0.00787855260037107,0.00787855260037107,0.4569390000000002,TRUE,-701.3663575916667,-17091.789156949257,-3.4183578313898515,0.011073997327079532,0.05519817247638044,0.0025885553264414015,1408.7953071174293,1408.8523675323097,Inf,1.0162020113948682,832.7603977639764,576.312373949896,0,0
badly_wrong_weak,badly_wrong,weak,57,6,200,5.060354079778466,2.427456447399629,4.71007,4.2782919999999995,5.165242,-0.3502840797784659,0.3502840797784659,0.8869500000000006,TRUE,2.51201,2.2095135,2.9439344999999997,0.0845535526003709,0.0845535526003709,0.7344209999999998,TRUE,-701.840622025,-17105.40386100819,-3.4210807722016385,0.011629088579478098,0.05793806541828881,0.0027451142574600215,1414.0880251231529,1414.2746026391694,Inf,1.0110887225912129,323.87960639203084,212.60246906269404,0,0
badly_wrong_moderate,badly_wrong,moderate,58,6,200,5.060354079778466,2.427456447399629,4.7669049999999995,4.357561499999999,5.2103835,-0.29344907977846635,0.29344907977846635,0.8528220000000006,TRUE,2.47973,2.2142785000000003,2.870657,0.05227355260037081,0.05227355260037081,0.6563784999999998,TRUE,-701.9163978083334,-17089.747948574746,-3.4179495897149494,0.009533808152429797,0.05101448648197322,0.002346478701804457,1412.046766403818,1412.082869144573,Inf,1.007626774123276,738.8318653831602,567.7278813294939,0,0
badly_wrong_strong,badly_wrong,strong,59,6,200,5.060354079778466,2.427456447399629,4.90715,4.548779,5.2986450000000005,-0.15320407977846617,0.15320407977846617,0.7498660000000008,TRUE,2.5507549999999997,2.308287,2.871625,0.12329855260037048,0.12329855260037048,0.5633379999999999,TRUE,-702.1840897083333,-17084.408416324746,-3.416881683264949,0.00948601559606245,0.04874924329400185,0.0021520166353110634,1410.1318894134654,1410.2199931610728,Inf,1.0069361698264034,693.5972669370228,650.8098750200245,0,0
manuscript_default,manuscript_default,default,60,6,200,5.060354079778466,2.427456447399629,4.689005,4.265021000000001,5.155741,-0.371349079778466,0.371349079778466,0.8907199999999991,TRUE,2.4886049999999997,2.209694,2.9206354999999995,0.061148552600370554,0.061148552600370554,0.7109414999999997,TRUE,-701.6138128166667,-17105.246330935996,-3.421049266187199,0.011958266399413175,0.05778247590842693,0.0028069827481843946,1412.8772991504982,1413.0338041224136,Inf,1.0109900544818913,429.9032559661741,367.6488114388633,0,0
accurate_weak,accurate,weak,61,7,200,5.060354079778466,2.427456447399629,5.361185,4.955574,5.796641999999999,0.300830920221534,0.300830920221534,0.841067999999999,TRUE,2.440155,2.032308,3.1224395,0.012698552600370672,0.012698552600370672,1.0901315,TRUE,-681.80839415,-17154.655156861907,-3.4309310313723813,0.003450458040220211,0.034697199590927263,0.001579690161115763,1376.041386606727,1375.9915804705022,Inf,1.0079070424324275,541.5795389282639,343.0761831714195,0,0
accurate_moderate,accurate,moderate,62,7,200,5.060354079778466,2.427456447399629,5.340135,4.9312404999999995,5.772702,0.2797809202215342,0.2797809202215342,0.8414615000000003,TRUE,2.4889900000000003,2.156851,3.0119579999999995,0.06153355260037108,0.06153355260037108,0.8551069999999994,TRUE,-681.6004526416667,-17146.038050845327,-3.4292076101690654,0.002935121099006612,0.03051336345419993,0.0013529301142457737,1373.2614206362498,1373.247649859478,Inf,1.0088698511765999,698.321594369269,611.8671356148235,0,0
accurate_strong,accurate,strong,63,7,200,5.060354079778466,2.427456447399629,5.31907,4.958260999999999,5.707074499999999,0.2587159202215341,0.2587159202215341,0.7488134999999998,TRUE,2.4724649999999997,2.2407224999999995,2.7906855,0.04500855260037051,0.04500855260037051,0.5499630000000004,TRUE,-681.4421552666666,-17139.380054005313,-3.4278760108010626,0.0026365448237679664,0.02952884217213176,0.0013198278054102148,1371.0163258851435,1371.0891587360397,Inf,1.0109256353744391,747.7543676499142,510.6361059207769,0,0
mildly_wrong_weak,mildly_wrong,weak,64,7,200,5.060354079778466,2.427456447399629,5.37105,4.943774,5.817017000000001,0.31069592022153447,0.31069592022153447,0.8732430000000004,TRUE,2.4633599999999998,2.0484225,3.0847344999999997,0.03590355260037059,0.03590355260037059,1.0363119999999997,TRUE,-681.7373500583334,-17154.61183116765,-3.43092236623353,0.003451801151102697,0.03349133980227339,0.0014860659410510229,1375.6961422673378,1375.864060226052,Inf,1.0045472313685673,540.9451708228112,335.9376271606639,0,0
mildly_wrong_moderate,mildly_wrong,moderate,65,7,200,5.060354079778466,2.427456447399629,5.37237,4.973701,5.7896909999999995,0.31201592022153424,0.31201592022153424,0.8159899999999993,TRUE,2.49785,2.116609,3.0379335,0.07039355260037095,0.07039355260037095,0.9213244999999999,TRUE,-681.6415522,-17151.15536363895,-3.43023107272779,0.0035546625408589575,0.03145867236032498,0.0013575465520976088,1373.6830987280407,1373.8625028838578,Inf,1.007172046186355,623.1580171118733,543.7846286402157,0,0
mildly_wrong_strong,mildly_wrong,strong,66,7,200,5.060354079778466,2.427456447399629,5.402875,4.988726000000001,5.797262,0.342520920221534,0.342520920221534,0.8085359999999993,TRUE,2.512415,2.2317755,2.878908,0.08495855260037066,0.08495855260037066,0.6471325000000001,TRUE,-681.6313202166666,-17151.07223429978,-3.430214446859956,0.00406717359355719,0.0335316339787502,0.001448717618026549,1372.7856623375671,1372.9050132257196,Inf,1.0079556891594155,417.1709932119515,439.90533388817113,0,0
badly_wrong_weak,badly_wrong,weak,67,7,200,5.060354079778466,2.427456447399629,5.39453,4.966633000000001,5.8168109999999995,0.33417592022153375,0.33417592022153375,0.8501779999999988,TRUE,2.458205,2.0326104999999997,3.1326905,0.030748552600370793,0.030748552600370793,1.1000800000000002,TRUE,-681.8253938916666,-17158.692443744683,-3.4317384887489366,0.003925925547080013,0.034133670464880014,0.0014834987869620047,1376.5653702475367,1376.6459970574076,Inf,1.024290638480633,263.781667726205,195.44543320773968,0,0
badly_wrong_moderate,badly_wrong,moderate,68,7,200,5.060354079778466,2.427456447399629,5.43736,5.026007,5.891318500000001,0.3770059202215341,0.3770059202215341,0.8653115000000007,TRUE,2.5697650000000003,2.1646180000000004,3.134035,0.14230855260037112,0.14230855260037112,0.9694169999999995,TRUE,-681.8033714333334,-17162.880028141662,-3.4325760056283325,0.0055546338343344165,0.035251980556140636,0.0014910499141771632,1374.2765821876978,1374.2994400006771,Inf,1.0103245680083408,690.8450061472353,551.1993469419028,0,0
badly_wrong_strong,badly_wrong,strong,69,7,200,5.060354079778466,2.427456447399629,5.44181,5.074100499999999,5.874378,0.3814559202215344,0.3814559202215344,0.8002775000000009,FALSE,2.7209849999999998,2.3869544999999994,3.1215945,0.2935285526003706,0.2935285526003706,0.7346400000000006,TRUE,-681.7398689083333,-17165.450180958047,-3.4330900361916092,0.006668601753634722,0.033171120656054785,0.001386667075404682,1372.4861748935352,1372.4937943905602,Inf,1.0107167791731038,644.3627850845478,549.9203849784078,0,0
manuscript_default,manuscript_default,default,70,7,200,5.060354079778466,2.427456447399629,5.367635,4.9493665,5.7757095,0.3072809202215341,0.3072809202215341,0.8263429999999996,TRUE,2.4786,2.0634615,3.1211535,0.051143552600370956,0.051143552600370956,1.0576920000000003,TRUE,-681.7364689,-17152.771906175618,-3.430554381235124,0.0034340138242111447,0.03428589720435918,0.0015505884908213888,1374.9733126011665,1375.020323479737,Inf,1.0130266279546323,458.6024024984604,403.7318423178926,0,0
accurate_weak,accurate,weak,71,8,200,5.060354079778466,2.427456447399629,5.2250250000000005,4.807840999999999,5.6843755,0.16467092022153462,0.16467092022153462,0.8765345000000009,TRUE,2.50515,2.170895,2.982766499999999,0.07769355260037081,0.07769355260037081,0.8118714999999992,TRUE,-693.4809834666667,-17116.506909506414,-3.4233013819012825,0.0040357565545568325,0.035537166215923115,0.0016758411899873362,1396.8868121873468,1397.0212145570424,Inf,1.0217872728975166,323.01954075790735,192.80902119074383,0,0
accurate_moderate,accurate,moderate,72,8,200,5.060354079778466,2.427456447399629,5.23621,4.794675499999999,5.6658029999999995,0.17585592022153396,0.17585592022153396,0.8711275,TRUE,2.50898,2.2146374999999994,2.9387695,0.08152355260037103,0.08152355260037103,0.7241320000000004,TRUE,-693.27516665,-17108.158210622383,-3.421631642124477,0.0032335281825634802,0.030371605808203438,0.0014064287531264958,1395.407969505549,1395.5738391673451,Inf,1.005207870202064,660.023904405117,628.8342428340638,0,0
accurate_strong,accurate,strong,73,8,200,5.060354079778466,2.427456447399629,5.2517,4.825961,5.651338,0.19134592022153374,0.19134592022153374,0.8253769999999996,TRUE,2.485145,2.245931,2.7879055,0.05768855260037098,0.05768855260037098,0.5419744999999998,TRUE,-693.0319233166666,-17102.20252032336,-3.420440504064672,0.0029865504479555096,0.029969659569140238,0.0014118213859255538,1392.8716111071412,1392.8973775880643,Inf,1.004929487671546,711.5878266220128,513.1796253097353,0,0
mildly_wrong_weak,mildly_wrong,weak,74,8,200,5.060354079778466,2.427456447399629,5.26399,4.841147,5.711211499999999,0.20363592022153387,0.20363592022153387,0.8700644999999989,TRUE,2.51476,2.1777435,3.0122265,0.0873035526003707,0.0873035526003707,0.8344830000000001,TRUE,-693.362239425,-17114.27966794709,-3.4228559335894175,0.0039866357289299326,0.03418807919362427,0.0015997099006722687,1396.08131824707,1396.186413718613,Inf,1.0084251894834224,610.7264746150324,387.25655794988717,0,0
mildly_wrong_moderate,mildly_wrong,moderate,75,8,200,5.060354079778466,2.427456447399629,5.26201,4.8537125,5.741162,0.20165592022153422,0.20165592022153422,0.8874494999999998,TRUE,2.52195,2.2006805,2.9400039999999996,0.09449355260037073,0.09449355260037073,0.7393234999999998,TRUE,-693.2423695416667,-17110.14158373521,-3.422028316747042,0.003729218099884871,0.03087706226373831,0.0014056585339375064,1395.081562034907,1395.1058223391385,Inf,1.0088447724855798,698.1286963351959,676.4604383295051,0,0
mildly_wrong_strong,mildly_wrong,strong,76,8,200,5.060354079778466,2.427456447399629,5.267665,4.8242715,5.694651499999999,0.2073109202215342,0.2073109202215342,0.870379999999999,TRUE,2.521495,2.2773179999999997,2.83677,0.09403855260037064,0.09403855260037064,0.5594520000000003,TRUE,-693.093730875,-17106.329349836065,-3.421265869967213,0.003645048894120953,0.029629894689079984,0.0013349041095971645,1393.9932737488036,1394.0089454643564,Inf,1.0078503448813099,747.8144623387396,638.1384278867163,0,0
badly_wrong_weak,badly_wrong,weak,77,8,200,5.060354079778466,2.427456447399629,5.292845,4.8544265,5.7185305,0.23249092022153395,0.23249092022153395,0.8641040000000002,TRUE,2.5435100000000004,2.1688650000000003,3.080879,0.1160535526003712,0.1160535526003712,0.9120139999999997,TRUE,-693.4749169833333,-17116.956770818786,-3.423391354163757,0.004097940998558425,0.03242190652483163,0.0014758939715536021,1397.4411463500044,1397.49562801395,Inf,1.0073370232179581,595.2930126744661,439.65278153573905,0,0
badly_wrong_moderate,badly_wrong,moderate,78,8,200,5.060354079778466,2.427456447399629,5.3172250000000005,4.8853599999999995,5.8013745,0.2568709202215347,0.2568709202215347,0.9160145000000002,TRUE,2.5446850000000003,2.2038780000000004,2.9837,0.11722855260037113,0.11722855260037113,0.7798219999999993,TRUE,-693.289822925,-17112.83812390875,-3.4225676247817503,0.004351001044524435,0.0308948894203477,0.001340423528854276,1395.3999509929702,1395.4923943673275,Inf,1.0088287498802715,755.1708732029568,597.9211223185093,0,0
badly_wrong_strong,badly_wrong,strong,79,8,200,5.060354079778466,2.427456447399629,5.341875,4.9576165,5.781617,0.2815209202215341,0.2815209202215341,0.8240004999999995,TRUE,2.64581,2.3548345,2.9967174999999995,0.21835355260037081,0.21835355260037081,0.6418829999999995,TRUE,-693.2377390166666,-17116.48347398227,-3.423296694796454,0.00608745443040214,0.033585469364726867,0.0014288406817794326,1393.6678504112317,1393.7205498603792,Inf,1.0115306509618787,601.8370575538016,454.7501752801431,0,0
manuscript_default,manuscript_default,default,80,8,200,5.060354079778466,2.427456447399629,5.245165,4.7631440000000005,5.6993935,0.18481092022153423,0.18481092022153423,0.9362494999999997,TRUE,2.5219250000000004,2.191633,3.015596,0.09446855260037124,0.09446855260037124,0.823963,TRUE,-693.4894452666666,-17118.051972674584,-3.423610394534917,0.004389400530680297,0.03632507720408562,0.0016977754487528865,1397.3122457894933,1397.4426704962768,Inf,1.0099806995788618,484.00426981432275,438.3029360626621,0,0
accurate_weak,accurate,weak,81,9,200,5.060354079778466,2.427456447399629,5.11848,4.644839,5.607928499999999,0.058125920221534066,0.058125920221534066,0.9630894999999988,TRUE,2.7176549999999997,2.301545,3.295979,0.29019855260037053,0.29019855260037053,0.994434,TRUE,-694.9750553916666,-17129.64191631529,-3.425928383263058,0.00472886840961756,0.0319316931459667,0.0014361775017329669,1403.3303188525008,1403.405896794677,Inf,1.007952758656098,555.2228742008048,271.40309870157125,0,0
accurate_moderate,accurate,moderate,82,9,200,5.060354079778466,2.427456447399629,5.134040000000001,4.702320500000001,5.557095,0.07368592022153475,0.07368592022153475,0.8547744999999995,TRUE,2.644085,2.3008284999999997,3.082783,0.21662855260037084,0.21662855260037084,0.7819545000000003,TRUE,-694.7565615166667,-17116.33266641471,-3.423266533282942,0.0034764956574865782,0.02662332783837342,0.0011813259620504688,1399.0302843326483,1399.0899428134214,Inf,1.006816409644945,628.1300589962391,558.4353098407167,0,0
accurate_strong,accurate,strong,83,9,200,5.060354079778466,2.427456447399629,5.132804999999999,4.697154,5.518484,0.07245092022153354,0.07245092022153354,0.8213299999999997,TRUE,2.504805,2.277019,2.7998095,0.07734855260037099,0.07734855260037099,0.5227904999999997,TRUE,-694.8895503333333,-17106.1326703297,-3.4212265340659402,0.0022305474328199793,0.024144289977752635,0.0010914454735528169,1397.414676235541,1397.5617240676315,Inf,1.0118349134231541,704.7835846177214,707.3130462462635,0,0
mildly_wrong_weak,mildly_wrong,weak,84,9,200,5.060354079778466,2.427456447399629,5.142105,4.6925194999999995,5.595250500000001,0.08175092022153407,0.08175092022153407,0.9027310000000011,TRUE,2.734325,2.3388370000000003,3.313154,0.30686855260037094,0.30686855260037094,0.9743169999999997,TRUE,-694.7394298,-17127.98002362473,-3.425596004724946,0.004900032168647062,0.03026797218538795,0.0013701375215803564,1401.3071166905772,1401.43150097171,Inf,1.0060815498081406,558.7956242749497,441.6246176922488,0,0
mildly_wrong_moderate,mildly_wrong,moderate,85,9,200,5.060354079778466,2.427456447399629,5.153874999999999,4.757733,5.5815364999999995,0.09352092022153347,0.09352092022153347,0.8238034999999995,TRUE,2.63936,2.2716190000000003,3.148509,0.21190355260037075,0.21190355260037075,0.8768899999999995,TRUE,-694.6847725,-17116.715079547055,-3.423343015909411,0.0034914568139820306,0.02405493501775258,0.0010675144427013143,1398.542662559489,1398.7220422654689,Inf,1.0095457246134658,659.6852867826256,653.293612852145,0,0
mildly_wrong_strong,mildly_wrong,strong,86,9,200,5.060354079778466,2.427456447399629,5.146815,4.7154810000000005,5.5799435,0.08646092022153429,0.08646092022153429,0.8644624999999992,TRUE,2.54378,2.2938080000000003,2.871313,0.11632355260037075,0.11632355260037075,0.5775049999999995,TRUE,-694.8433883583333,-17112.641714551864,-3.422528342910373,0.002754753392287897,0.02324412096440648,0.0010191512173967,1398.6937988558218,1398.6951362881125,Inf,1.007255168807595,701.0595680544142,693.7354372856231,0,0
badly_wrong_weak,badly_wrong,weak,87,9,200,5.060354079778466,2.427456447399629,5.146179999999999,4.717772,5.6275645,0.08582592022153346,0.08582592022153346,0.9097925,TRUE,2.7706749999999998,2.3366615,3.3266644999999997,0.3432185526003706,0.3432185526003706,0.9900029999999997,TRUE,-694.7380740833333,-17132.540890877273,-3.4265081781754545,0.005586778111956115,0.030850116781837016,0.0014077947744040537,1401.895383830401,1402.0508760676973,Inf,1.0070516374225627,592.6651122422164,420.1267988812487,0,0
badly_wrong_moderate,badly_wrong,moderate,88,9,200,5.060354079778466,2.427456447399629,5.21509,4.7483344999999995,5.6428305000000005,0.15473592022153415,0.15473592022153415,0.8944960000000011,TRUE,2.6699849999999996,2.2745335000000004,3.1620795,0.24252855260037043,0.24252855260037043,0.8875459999999995,TRUE,-694.7661178916667,-17123.42207612611,-3.424684415225222,0.00417530550494334,0.023100492571580707,0.0010020228769030796,1399.4148361391651,1399.4926815450156,Inf,1.0119462730901372,449.9710639323758,357.00587780484665,0,0
badly_wrong_strong,badly_wrong,strong,89,9,200,5.060354079778466,2.427456447399629,5.27255,4.8740715,5.711273,0.212195920221534,0.212195920221534,0.8372014999999999,TRUE,2.7008099999999997,2.4146745000000003,3.054897,0.27335355260037053,0.27335355260037053,0.6402224999999997,TRUE,-694.7503321083333,-17125.109857264062,-3.4250219714528125,0.005241322655827696,0.02739448205772782,0.0011510083465671745,1397.791535649437,1397.8947175296014,Inf,1.0083178148556196,790.1383630655866,589.3169445909804,0,0
