"model","strain","mean_gen","sd_gen"
"Censored WH-informed","non-SGTF",3.8479,1.95425
"Censored WH-informed","non-SGTF",3.82361,1.97011
"Censored WH-informed","non-SGTF",3.75297,2.24033
"Censored WH-informed","non-SGTF",3.84168,1.93542
"Censored WH-informed","non-SGTF",3.68796,2.07648
"Censored WH-informed","non-SGTF",3.67379,2.13136
"Censored WH-informed","non-SGTF",3.80842,2.25997
"Censored WH-informed","non-SGTF",3.82894,2.25796
"Censored WH-informed","non-SGTF",3.65283,2.16753
"Censored WH-informed","non-SGTF",3.66083,2.0813
"Censored WH-informed","non-SGTF",3.76883,2.20581
"Censored WH-informed","non-SGTF",3.68658,2.00986
"Censored WH-informed","non-SGTF",3.84413,2.23324
"Censored WH-informed","non-SGTF",3.71411,2.19489
"Censored WH-informed","non-SGTF",3.72722,2.10091
"Censored WH-informed","non-SGTF",3.73469,1.9781
"Censored WH-informed","non-SGTF",3.70201,1.96331
"Censored WH-informed","non-SGTF",3.70258,1.95798
"Censored WH-informed","non-SGTF",3.85822,2.14549
"Censored WH-informed","non-SGTF",3.7356,2.03765
"Censored WH-informed","non-SGTF",3.75838,2.07836
"Censored WH-informed","non-SGTF",3.69677,1.96975
"Censored WH-informed","non-SGTF",3.87535,2.30868
"Censored WH-informed","non-SGTF",3.68859,2.18079
"Censored WH-informed","non-SGTF",3.85215,1.99875
"Censored WH-informed","non-SGTF",3.64434,1.85361
"Censored WH-informed","non-SGTF",3.78002,2.0261
"Censored WH-informed","non-SGTF",3.6796,2.18223
"Censored WH-informed","non-SGTF",3.87294,2.06597
"Censored WH-informed","non-SGTF",3.80596,2.2289
"Censored WH-informed","non-SGTF",3.80504,2.2754
"Censored WH-informed","non-SGTF",3.69563,2.01973
"Censored WH-informed","non-SGTF",3.80496,2.35579
"Censored WH-informed","non-SGTF",3.75689,2.17293
"Censored WH-informed","non-SGTF",3.77095,2.2043
"Censored WH-informed","non-SGTF",3.82271,2.03369
"Censored WH-informed","non-SGTF",3.65899,2.05624
"Censored WH-informed","non-SGTF",3.88122,2.16131
"Censored WH-informed","non-SGTF",3.80405,2.11809
"Censored WH-informed","non-SGTF",3.72345,2.13336
"Censored WH-informed","non-SGTF",3.75786,2.22817
"Censored WH-informed","non-SGTF",3.7977,2.16383
"Censored WH-informed","non-SGTF",3.71871,2.1369
"Censored WH-informed","non-SGTF",3.76354,2.15045
"Censored WH-informed","non-SGTF",3.73669,2.17566
"Censored WH-informed","non-SGTF",3.75544,2.18664
"Censored WH-informed","non-SGTF",3.72662,2.08025
"Censored WH-informed","non-SGTF",3.70126,2.16826
"Censored WH-informed","non-SGTF",3.61042,1.83073
"Censored WH-informed","non-SGTF",3.82584,2.07769
"Censored WH-informed","non-SGTF",3.62763,2.00177
"Censored WH-informed","non-SGTF",3.66751,2.08814
"Censored WH-informed","non-SGTF",3.75351,2.19125
"Censored WH-informed","non-SGTF",3.66009,2.09171
"Censored WH-informed","non-SGTF",3.69736,1.95361
"Censored WH-informed","non-SGTF",3.71989,1.95151
"Censored WH-informed","non-SGTF",3.69423,1.93919
"Censored WH-informed","non-SGTF",3.73332,1.98316
"Censored WH-informed","non-SGTF",3.73931,1.81459
"Censored WH-informed","non-SGTF",3.69318,2.18821
"Censored WH-informed","non-SGTF",3.6282,1.98342
"Censored WH-informed","non-SGTF",3.61389,1.99926
"Censored WH-informed","non-SGTF",3.85146,2.29365
"Censored WH-informed","non-SGTF",3.84909,2.30893
"Censored WH-informed","non-SGTF",3.74626,2.27829
"Censored WH-informed","non-SGTF",3.72848,1.90392
"Censored WH-informed","non-SGTF",3.66532,1.94385
"Censored WH-informed","non-SGTF",3.79664,2.07131
"Censored WH-informed","non-SGTF",3.84831,2.06787
"Censored WH-informed","non-SGTF",3.79884,2.0942
"Censored WH-informed","non-SGTF",3.66829,2.16489
"Censored WH-informed","non-SGTF",3.68873,2.1309
"Censored WH-informed","non-SGTF",3.83967,2.23937
"Censored WH-informed","non-SGTF",3.78964,2.24205
"Censored WH-informed","non-SGTF",3.73285,1.97876
"Censored WH-informed","non-SGTF",3.71289,2.2548
"Censored WH-informed","non-SGTF",3.59261,2.13051
"Censored WH-informed","non-SGTF",3.61004,2.10979
"Censored WH-informed","non-SGTF",3.9136,2.22271
"Censored WH-informed","non-SGTF",3.63079,2.17524
"Censored WH-informed","non-SGTF",3.70952,2.19091
"Censored WH-informed","non-SGTF",3.79526,2.05642
"Censored WH-informed","non-SGTF",3.7945,2.15349
"Censored WH-informed","non-SGTF",3.62659,2.03552
"Censored WH-informed","non-SGTF",3.87064,2.21684
"Censored WH-informed","non-SGTF",3.73158,2.35547
"Censored WH-informed","non-SGTF",3.61307,1.84981
"Censored WH-informed","non-SGTF",3.66267,1.87432
"Censored WH-informed","non-SGTF",3.58344,1.82393
"Censored WH-informed","non-SGTF",3.81636,2.2785
"Censored WH-informed","non-SGTF",3.81537,2.02447
"Censored WH-informed","non-SGTF",3.67757,2.0461
"Censored WH-informed","non-SGTF",3.85499,2.16525
"Censored WH-informed","non-SGTF",3.70236,1.98558
"Censored WH-informed","non-SGTF",3.86786,2.2114
"Censored WH-informed","non-SGTF",3.75563,2.12462
"Censored WH-informed","non-SGTF",3.89306,2.18241
"Censored WH-informed","non-SGTF",3.66285,2.23439
"Censored WH-informed","non-SGTF",3.65712,2.09429
"Censored WH-informed","non-SGTF",3.7123,2.17135
"Censored WH-informed","non-SGTF",3.96029,2.18641
"Censored WH-informed","non-SGTF",3.75178,2.22177
"Censored WH-informed","non-SGTF",3.75887,2.22777
"Censored WH-informed","non-SGTF",3.69327,2.16652
"Censored WH-informed","non-SGTF",3.69052,2.12818
"Censored WH-informed","non-SGTF",3.72766,2.25066
"Censored WH-informed","non-SGTF",3.84525,2.07786
"Censored WH-informed","non-SGTF",3.65989,2.2602
"Censored WH-informed","non-SGTF",3.8519,2.14477
"Censored WH-informed","non-SGTF",3.72948,2.11405
"Censored WH-informed","non-SGTF",3.73229,2.21152
"Censored WH-informed","non-SGTF",3.73411,2.17672
"Censored WH-informed","non-SGTF",3.84491,2.1843
"Censored WH-informed","non-SGTF",3.68131,2.02362
"Censored WH-informed","non-SGTF",3.77961,2.00938
"Censored WH-informed","non-SGTF",3.79775,2.20766
"Censored WH-informed","non-SGTF",3.78872,2.10028
"Censored WH-informed","non-SGTF",3.88063,2.17288
"Censored WH-informed","non-SGTF",3.67917,2.11649
"Censored WH-informed","non-SGTF",3.83875,2.13021
"Censored WH-informed","non-SGTF",3.72577,2.11632
"Censored WH-informed","non-SGTF",3.8198,2.02033
"Censored WH-informed","non-SGTF",3.81705,2.05378
"Censored WH-informed","non-SGTF",3.72737,2.13233
"Censored WH-informed","non-SGTF",3.76767,2.19006
"Censored WH-informed","non-SGTF",3.81189,2.07933
"Censored WH-informed","non-SGTF",3.76205,1.90432
"Censored WH-informed","non-SGTF",3.74151,2.02936
"Censored WH-informed","non-SGTF",3.68447,1.78131
"Censored WH-informed","non-SGTF",3.67632,1.79287
"Censored WH-informed","non-SGTF",3.80065,2.18733
"Censored WH-informed","non-SGTF",3.73346,2.12262
"Censored WH-informed","non-SGTF",3.743,2.0376
"Censored WH-informed","non-SGTF",3.70198,2.09406
"Censored WH-informed","non-SGTF",3.81554,2.03458
"Censored WH-informed","non-SGTF",3.81411,2.08091
"Censored WH-informed","non-SGTF",3.70452,2.03973
"Censored WH-informed","non-SGTF",3.59781,2.05322
"Censored WH-informed","non-SGTF",3.95293,2.14598
"Censored WH-informed","non-SGTF",3.68042,2.2045
"Censored WH-informed","non-SGTF",3.85263,1.95901
"Censored WH-informed","non-SGTF",3.70282,1.92823
"Censored WH-informed","non-SGTF",3.79855,1.76883
"Censored WH-informed","non-SGTF",3.8033,2.00744
"Censored WH-informed","non-SGTF",3.8031,1.91492
"Censored WH-informed","non-SGTF",3.76513,2.1697
"Censored WH-informed","non-SGTF",3.78474,2.27762
"Censored WH-informed","non-SGTF",3.77018,2.27528
"Censored WH-informed","non-SGTF",3.70587,2.20631
"Censored WH-informed","non-SGTF",3.807,1.92592
"Censored WH-informed","non-SGTF",3.86312,2.04988
"Censored WH-informed","non-SGTF",3.79673,2.09901
"Censored WH-informed","non-SGTF",3.78973,2.0684
"Censored WH-informed","non-SGTF",3.7869,2.06921
"Censored WH-informed","non-SGTF",3.85612,2.07605
"Censored WH-informed","non-SGTF",3.61384,2.08718
"Censored WH-informed","non-SGTF",3.65847,2.01795
"Censored WH-informed","non-SGTF",3.85411,2.07163
"Censored WH-informed","non-SGTF",3.81478,2.15503
"Censored WH-informed","non-SGTF",3.84024,2.30792
"Censored WH-informed","non-SGTF",3.80557,2.0887
"Censored WH-informed","non-SGTF",3.79939,2.09958
"Censored WH-informed","non-SGTF",3.81347,2.10305
"Censored WH-informed","non-SGTF",3.87894,2.08789
"Censored WH-informed","non-SGTF",3.66023,1.99623
"Censored WH-informed","non-SGTF",3.80571,2.00407
"Censored WH-informed","non-SGTF",3.8513,2.13046
"Censored WH-informed","non-SGTF",3.77625,1.91989
"Censored WH-informed","non-SGTF",3.71255,1.90631
"Censored WH-informed","non-SGTF",3.74646,1.82539
"Censored WH-informed","non-SGTF",3.74369,2.11137
"Censored WH-informed","non-SGTF",3.67569,2.07582
"Censored WH-informed","non-SGTF",3.75289,2.20413
"Censored WH-informed","non-SGTF",3.6955,2.0909
"Censored WH-informed","non-SGTF",3.81194,2.13257
"Censored WH-informed","non-SGTF",3.7556,2.23399
"Censored WH-informed","non-SGTF",3.75896,2.06853
"Censored WH-informed","non-SGTF",3.78778,2.03537
"Censored WH-informed","non-SGTF",3.8807,2.14605
"Censored WH-informed","non-SGTF",3.63117,2.00072
"Censored WH-informed","non-SGTF",3.90828,2.2363
"Censored WH-informed","non-SGTF",3.76494,2.1748
"Censored WH-informed","non-SGTF",3.76638,2.03817
"Censored WH-informed","non-SGTF",3.70942,2.18285
"Censored WH-informed","non-SGTF",3.58263,2.02607
"Censored WH-informed","non-SGTF",3.72578,2.09376
"Censored WH-informed","non-SGTF",3.76452,2.27248
"Censored WH-informed","non-SGTF",3.77324,2.01819
"Censored WH-informed","non-SGTF",3.79564,2.09121
"Censored WH-informed","non-SGTF",3.68685,2.03919
"Censored WH-informed","non-SGTF",3.78427,2.20697
"Censored WH-informed","non-SGTF",3.66555,2.06956
"Censored WH-informed","non-SGTF",3.77651,2.07893
"Censored WH-informed","non-SGTF",3.85356,2.32048
"Censored WH-informed","non-SGTF",3.67378,2.24638
"Censored WH-informed","non-SGTF",3.78242,1.99637
"Censored WH-informed","non-SGTF",3.71346,2.18256
"Censored WH-informed","non-SGTF",3.81338,2.17388
"Censored WH-informed","non-SGTF",3.68648,2.03534
"Censored WH-informed","non-SGTF",3.63217,2.17153
"Censored WH-informed","non-SGTF",3.6472,2.12925
"Censored WH-informed","non-SGTF",3.88178,2.41102
"Censored WH-informed","non-SGTF",3.68794,2.35889
"Censored WH-informed","non-SGTF",3.66301,2.28118
"Censored WH-informed","non-SGTF",3.69177,2.02276
"Censored WH-informed","non-SGTF",3.77172,2.23689
"Censored WH-informed","non-SGTF",3.69828,2.00685
"Censored WH-informed","non-SGTF",3.80776,2.20214
"Censored WH-informed","non-SGTF",3.8224,2.11997
"Censored WH-informed","non-SGTF",3.64735,2.11401
"Censored WH-informed","non-SGTF",3.6825,2.14956
"Censored WH-informed","non-SGTF",3.65041,1.80172
"Censored WH-informed","non-SGTF",3.89238,1.94855
"Censored WH-informed","non-SGTF",3.75228,2.17544
"Censored WH-informed","non-SGTF",3.78877,2.20493
"Censored WH-informed","non-SGTF",3.77257,2.00559
"Censored WH-informed","non-SGTF",3.79908,2.24822
"Censored WH-informed","non-SGTF",3.71311,2.17006
"Censored WH-informed","non-SGTF",3.69631,2.13155
"Censored WH-informed","non-SGTF",3.70077,2.09838
"Censored WH-informed","non-SGTF",3.83537,2.13121
"Censored WH-informed","non-SGTF",3.65979,1.89476
"Censored WH-informed","non-SGTF",3.77934,2.13547
"Censored WH-informed","non-SGTF",3.80229,1.77639
"Censored WH-informed","non-SGTF",3.79426,1.74911
"Censored WH-informed","non-SGTF",3.69022,1.92606
"Censored WH-informed","non-SGTF",3.68909,1.82339
"Censored WH-informed","non-SGTF",3.73694,1.91581
"Censored WH-informed","non-SGTF",3.70889,1.74319
"Censored WH-informed","non-SGTF",3.7401,1.96039
"Censored WH-informed","non-SGTF",3.8525,2.31427
"Censored WH-informed","non-SGTF",3.73772,2.11692
"Censored WH-informed","non-SGTF",3.71691,2.06831
"Censored WH-informed","non-SGTF",3.69963,2.05243
"Censored WH-informed","non-SGTF",3.84512,2.15554
"Censored WH-informed","non-SGTF",3.80705,2.13266
"Censored WH-informed","non-SGTF",3.82757,2.08964
"Censored WH-informed","non-SGTF",3.71444,1.93327
"Censored WH-informed","non-SGTF",3.7063,1.91405
"Censored WH-informed","non-SGTF",3.82237,2.3492
"Censored WH-informed","non-SGTF",3.71075,2.05149
"Censored WH-informed","non-SGTF",3.6819,2.21524
"Censored WH-informed","non-SGTF",3.67316,1.95017
"Censored WH-informed","non-SGTF",3.64752,2.13067
"Censored WH-informed","non-SGTF",3.91522,2.25534
"Censored WH-informed","non-SGTF",3.70073,2.22557
"Censored WH-informed","non-SGTF",3.71578,2.02039
"Censored WH-informed","non-SGTF",3.78033,2.19834
"Censored WH-informed","non-SGTF",3.79825,2.13928
"Censored WH-informed","non-SGTF",3.72722,2.11226
"Censored WH-informed","non-SGTF",3.7123,2.10282
"Censored WH-informed","non-SGTF",3.65091,1.95352
"Censored WH-informed","non-SGTF",3.84868,2.10238
"Censored WH-informed","non-SGTF",3.78379,2.05541
"Censored WH-informed","non-SGTF",3.74403,2.0711
"Censored WH-informed","non-SGTF",3.73045,2.00218
"Censored WH-informed","non-SGTF",3.81757,2.06055
"Censored WH-informed","non-SGTF",3.75244,2.15481
"Censored WH-informed","non-SGTF",3.72928,1.84248
"Censored WH-informed","non-SGTF",3.72438,1.89401
"Censored WH-informed","non-SGTF",3.70434,2.03324
"Censored WH-informed","non-SGTF",3.77618,1.8603
"Censored WH-informed","non-SGTF",3.72914,2.31427
"Censored WH-informed","non-SGTF",3.69498,2.29725
"Censored WH-informed","non-SGTF",3.73994,2.04138
"Censored WH-informed","non-SGTF",3.87557,2.06072
"Censored WH-informed","non-SGTF",3.83255,2.0517
"Censored WH-informed","non-SGTF",3.63398,2.11015
"Censored WH-informed","non-SGTF",3.68497,2.13213
"Censored WH-informed","non-SGTF",3.84508,2.11605
"Censored WH-informed","non-SGTF",3.73938,2.04244
"Censored WH-informed","non-SGTF",3.73684,2.21947
"Censored WH-informed","non-SGTF",3.88336,2.30406
"Censored WH-informed","non-SGTF",3.70585,2.1677
"Censored WH-informed","non-SGTF",3.80868,2.35062
"Censored WH-informed","non-SGTF",3.88732,2.43727
"Censored WH-informed","non-SGTF",3.74348,2.33782
"Censored WH-informed","non-SGTF",3.78993,2.11361
"Censored WH-informed","non-SGTF",3.73611,1.99759
"Censored WH-informed","non-SGTF",3.71598,2.01375
"Censored WH-informed","non-SGTF",3.74833,1.79796
"Censored WH-informed","non-SGTF",3.61915,1.75402
"Censored WH-informed","non-SGTF",3.79739,2.14908
"Censored WH-informed","non-SGTF",3.91035,2.22319
"Censored WH-informed","non-SGTF",3.66704,1.85603
"Censored WH-informed","non-SGTF",3.58916,1.90349
"Censored WH-informed","non-SGTF",3.74151,2.12055
"Censored WH-informed","non-SGTF",3.6969,2.19527
"Censored WH-informed","non-SGTF",3.70443,2.06675
"Censored WH-informed","non-SGTF",3.76472,2.32493
"Censored WH-informed","non-SGTF",3.82084,1.98653
"Censored WH-informed","non-SGTF",3.88294,2.24869
"Censored WH-informed","non-SGTF",3.679,2.11894
"Censored WH-informed","non-SGTF",3.71952,2.15799
"Censored WH-informed","non-SGTF",3.73028,2.19576
"Censored WH-informed","non-SGTF",3.76227,2.04329
"Censored WH-informed","non-SGTF",3.72052,2.25593
"Censored WH-informed","non-SGTF",3.77434,2.04694
"Censored WH-informed","non-SGTF",3.71816,1.97213
"Censored WH-informed","non-SGTF",3.79727,2.16819
"Censored WH-informed","non-SGTF",3.72149,2.16831
"Censored WH-informed","non-SGTF",3.72384,2.0917
"Censored WH-informed","non-SGTF",3.77704,2.07024
"Censored WH-informed","non-SGTF",3.75611,2.22459
"Censored WH-informed","non-SGTF",3.76782,1.97134
"Censored WH-informed","non-SGTF",3.70745,2.18934
"Censored WH-informed","non-SGTF",3.69042,2.20517
"Censored WH-informed","non-SGTF",3.65795,2.19805
"Censored WH-informed","non-SGTF",3.908,2.40913
"Censored WH-informed","non-SGTF",3.75224,1.91074
"Censored WH-informed","non-SGTF",3.81747,2.22939
"Censored WH-informed","non-SGTF",3.65968,2.16702
"Censored WH-informed","non-SGTF",3.64042,2.13187
"Censored WH-informed","non-SGTF",3.90001,1.97635
"Censored WH-informed","non-SGTF",3.76423,1.95441
"Censored WH-informed","non-SGTF",3.82065,2.24459
"Censored WH-informed","non-SGTF",3.71721,2.08277
"Censored WH-informed","non-SGTF",3.67641,2.07623
"Censored WH-informed","non-SGTF",3.84517,2.25586
"Censored WH-informed","non-SGTF",3.66145,2.16258
"Censored WH-informed","non-SGTF",3.81381,2.25105
"Censored WH-informed","non-SGTF",3.80555,2.35581
"Censored WH-informed","non-SGTF",3.77779,2.34911
"Censored WH-informed","non-SGTF",3.69228,2.23475
"Censored WH-informed","non-SGTF",3.83741,2.2611
"Censored WH-informed","non-SGTF",3.74284,2.19185
"Censored WH-informed","non-SGTF",3.88118,2.16204
"Censored WH-informed","non-SGTF",3.8681,2.10302
"Censored WH-informed","non-SGTF",3.78112,2.15898
"Censored WH-informed","non-SGTF",3.77031,2.14959
"Censored WH-informed","non-SGTF",3.92506,2.19237
"Censored WH-informed","non-SGTF",3.85756,2.05068
"Censored WH-informed","non-SGTF",3.79249,2.14903
"Censored WH-informed","non-SGTF",3.70922,1.90025
"Censored WH-informed","non-SGTF",3.73822,2.19185
"Censored WH-informed","non-SGTF",3.72559,2.09373
"Censored WH-informed","non-SGTF",3.77887,2.20251
"Censored WH-informed","non-SGTF",3.70995,2.1455
"Censored WH-informed","non-SGTF",3.82368,2.07532
"Censored WH-informed","non-SGTF",3.67197,2.05816
"Censored WH-informed","non-SGTF",3.83852,2.08718
"Censored WH-informed","non-SGTF",3.74811,2.26738
"Censored WH-informed","non-SGTF",3.85412,2.09756
"Censored WH-informed","non-SGTF",3.88517,2.26272
"Censored WH-informed","non-SGTF",3.79143,2.18622
"Censored WH-informed","non-SGTF",3.69016,2.17856
"Censored WH-informed","non-SGTF",3.84653,2.16194
"Censored WH-informed","non-SGTF",3.89307,2.17997
"Censored WH-informed","non-SGTF",3.82957,2.00334
"Censored WH-informed","non-SGTF",3.76527,1.93138
"Censored WH-informed","non-SGTF",3.75585,2.17336
"Censored WH-informed","non-SGTF",3.67687,2.14369
"Censored WH-informed","non-SGTF",3.87942,2.21221
"Censored WH-informed","non-SGTF",3.76547,2.09623
"Censored WH-informed","non-SGTF",3.75807,2.02699
"Censored WH-informed","non-SGTF",3.73731,2.02896
"Censored WH-informed","non-SGTF",3.78088,2.02124
"Censored WH-informed","non-SGTF",3.77164,2.18596
"Censored WH-informed","non-SGTF",3.72863,2.11934
"Censored WH-informed","non-SGTF",3.73422,1.95221
"Censored WH-informed","non-SGTF",3.71689,1.99553
"Censored WH-informed","non-SGTF",3.66983,1.95121
"Censored WH-informed","non-SGTF",3.58085,1.8457
"Censored WH-informed","non-SGTF",3.80653,1.92294
"Censored WH-informed","non-SGTF",3.86466,2.25641
"Censored WH-informed","non-SGTF",3.68634,2.15905
"Censored WH-informed","non-SGTF",3.84985,2.10306
"Censored WH-informed","non-SGTF",3.68623,2.0599
"Censored WH-informed","non-SGTF",3.8454,2.29251
"Censored WH-informed","non-SGTF",3.74181,2.11909
"Censored WH-informed","non-SGTF",3.82161,2.03728
"Censored WH-informed","non-SGTF",3.75288,2.05081
"Censored WH-informed","non-SGTF",3.61525,1.8581
"Censored WH-informed","non-SGTF",3.74649,2.21032
"Censored WH-informed","non-SGTF",3.71817,2.16649
"Censored WH-informed","non-SGTF",3.80857,2.03427
"Censored WH-informed","non-SGTF",3.72386,2.18985
"Censored WH-informed","non-SGTF",3.79348,2.14678
"Censored WH-informed","non-SGTF",3.66748,1.9429
"Censored WH-informed","non-SGTF",3.70782,2.08218
"Censored WH-informed","non-SGTF",3.71016,2.17894
"Censored WH-informed","non-SGTF",3.77765,2.0754
"Censored WH-informed","non-SGTF",3.71645,2.16592
"Censored WH-informed","non-SGTF",3.78735,1.94884
"Censored WH-informed","non-SGTF",3.7147,1.84807
"Censored WH-informed","non-SGTF",3.7621,2.10391
"Censored WH-informed","non-SGTF",3.73152,2.12689
"Censored WH-informed","non-SGTF",3.71436,2.03308
